Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-26 14:45:35,NSE:JUSTDIAL,,NSE_EQ|INE599M01018,646.2,52.73,57.16,-4.43,2026-08-26 14:00,23.26,29.94,-6.68,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 52.73 > 50 + Hourly RSI 23.26 < 30
2026-08-26 14:46:05,NSE:SONATSOFTW,,NSE_EQ|INE269A01021,298.65,50.82,52.13,-1.31,2026-08-26 14:00,29.9,27.54,2.36,YES,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 50.82 > 50 + Hourly RSI 29.90 < 30
2026-08-26 14:46:02,NSE:SAREGAMA,,NSE_EQ|INE979A01025,496.35,62.54,65.95,-3.4,2026-08-26 14:00,30.2,42.04,-11.84,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 30.20 is 30-50
2026-08-26 14:45:27,NSE:HONASA,,NSE_EQ|INE0J5401028,476.15,69.11,71.23,-2.12,2026-08-26 14:00,35.4,49.33,-13.93,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.40 is 30-50
2026-08-26 14:45:06,NSE:BHARATFORG,,NSE_EQ|INE465A01025,2017.0,54.23,57.34,-3.1,2026-08-26 14:00,35.61,52.78,-17.17,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.61 is 30-50
2026-08-26 14:46:04,NSE:SONACOMS,,NSE_EQ|INE073K01018,798.0,73.52,78.16,-4.64,2026-08-26 14:00,36.31,45.69,-9.38,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.31 is 30-50
2026-08-26 14:45:59,NSE:RRKABEL,,NSE_EQ|INE777K01022,2810.0,73.45,79.4,-5.95,2026-08-26 14:00,36.53,35.39,1.14,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.53 is 30-50
2026-08-26 14:46:08,NSE:TATATECH,,NSE_EQ|INE142M01025,798.55,59.86,63.16,-3.29,2026-08-26 14:00,38.49,36.55,1.94,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.49 is 30-50
2026-08-26 14:45:03,NSE:BALRAMCHIN,,NSE_EQ|INE119A01028,673.3,67.05,80.12,-13.08,2026-08-26 14:00,39.56,35.38,4.18,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.56 is 30-50
2026-08-26 14:45:09,NSE:CHENNPETRO,,NSE_EQ|INE178A01016,1385.1,72.22,73.24,-1.02,2026-08-26 14:00,41.76,48.53,-6.77,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.76 is 30-50
2026-08-26 14:46:22,AEGISLOG,All Time High,NSE_EQ|INE208C01025,1330.3,65.57,71.9,-6.33,2026-08-26 14:00,41.94,34.92,7.02,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.94 is 30-50
2026-08-26 14:45:44,NSE:NAUKRI,,NSE_EQ|INE663F01032,1334.2,68.48,70.63,-2.14,2026-08-26 14:00,42.39,51.96,-9.56,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 42.39 is 30-50
2026-08-26 14:44:54,NSE:AFFLE,,NSE_EQ|INE00WC01027,1698.9,61.59,63.48,-1.89,2026-08-26 14:00,43.2,48.25,-5.04,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.20 is 30-50
2026-08-26 14:44:53,NSE:AEGISLOG,,NSE_EQ|INE208C01025,1333.0,65.75,71.9,-6.15,2026-08-26 14:00,43.37,34.92,8.46,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.37 is 30-50
2026-08-26 14:45:20,NSE:GROWW,,NSE_EQ|INE0HOQ01053,196.79,55.68,55.85,-0.17,2026-08-26 14:00,43.51,65.78,-22.27,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.51 is 30-50
2026-08-26 14:45:47,NSE:NETWEB,,NSE_EQ|INE0NT901020,5297.0,64.01,69.72,-5.71,2026-08-26 14:00,44.22,43.99,0.23,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.22 is 30-50
2026-08-26 14:45:21,NSE:HAL,,NSE_EQ|INE066F01020,4898.5,62.19,66.2,-4.01,2026-08-26 14:00,44.57,44.82,-0.26,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.57 is 30-50
2026-08-26 14:46:20,NSE:ZENTEC,,NSE_EQ|INE251B01027,1878.8,58.81,61.37,-2.56,2026-08-26 14:00,44.75,37.83,6.92,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.75 is 30-50
2026-08-26 14:46:11,NSE:TORNTPHARM,,NSE_EQ|INE685A01028,4895.0,62.53,62.59,-0.06,2026-08-26 14:00,46.21,56.41,-10.2,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.21 is 30-50
2026-08-26 14:46:15,NSE:VIJAYA,,NSE_EQ|INE043W01024,1476.8,67.87,71.02,-3.14,2026-08-26 14:00,46.53,49.33,-2.8,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.53 is 30-50
2026-08-26 14:45:42,NSE:NAM-INDIA,,NSE_EQ|INE298J01013,1227.2,63.59,66.49,-2.9,2026-08-26 14:00,46.55,44.64,1.9,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.55 is 30-50
2026-08-26 14:44:50,NSE:ACMESOLAR,,NSE_EQ|INE622W01025,396.15,68.55,70.63,-2.08,2026-08-26 14:00,47.88,50.5,-2.62,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.88 is 30-50
2026-08-26 14:45:17,NSE:ETERNAL,,NSE_EQ|INE758T01015,326.8,67.58,68.17,-0.59,2026-08-26 14:00,48.44,65.75,-17.31,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.44 is 30-50
2026-08-26 14:45:22,NSE:HEXT,,NSE_EQ|INE093A01041,552.55,50.75,46.96,3.79,2026-08-26 14:00,48.74,51.29,-2.55,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.74 is 30-50
