Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-26 12:45:43,NSE:JUSTDIAL,,NSE_EQ|INE599M01018,648.1,53.01,57.16,-4.15,2026-08-26 12:00,24.67,29.94,-5.26,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 53.01 > 50 + Hourly RSI 24.67 < 30
2026-08-26 12:46:23,NSE:TATATECH,,NSE_EQ|INE142M01025,790.55,58.76,63.16,-4.4,2026-08-26 12:00,32.0,36.55,-4.55,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.00 is 30-50
2026-08-26 12:45:05,NSE:BALRAMCHIN,,NSE_EQ|INE119A01028,662.25,64.95,80.12,-15.17,2026-08-26 12:00,33.29,35.38,-2.09,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 33.29 is 30-50
2026-08-26 12:46:19,NSE:SONATSOFTW,,NSE_EQ|INE269A01021,299.65,51.06,52.13,-1.07,2026-08-26 12:00,33.81,27.54,6.27,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 33.81 is 30-50
2026-08-26 12:45:09,NSE:BHARATFORG,,NSE_EQ|INE465A01025,2018.5,54.33,57.34,-3.01,2026-08-26 12:00,36.11,52.78,-16.68,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.11 is 30-50
2026-08-26 12:46:18,NSE:SONACOMS,,NSE_EQ|INE073K01018,798.4,73.61,78.16,-4.55,2026-08-26 12:00,36.59,45.69,-9.1,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.59 is 30-50
2026-08-26 12:45:34,NSE:HONASA,,NSE_EQ|INE0J5401028,477.35,69.55,71.23,-1.69,2026-08-26 12:00,36.81,49.33,-12.52,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.81 is 30-50
2026-08-26 12:46:39,AEGISLOG,All Time High,NSE_EQ|INE208C01025,1322.8,65.08,71.9,-6.82,2026-08-26 12:00,37.54,34.92,2.63,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.54 is 30-50
2026-08-26 12:44:54,NSE:AEGISLOG,,NSE_EQ|INE208C01025,1324.2,65.17,71.9,-6.73,2026-08-26 12:00,38.41,34.92,3.5,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.41 is 30-50
2026-08-26 12:46:12,NSE:RRKABEL,,NSE_EQ|INE777K01022,2819.5,73.93,79.4,-5.47,2026-08-26 12:00,39.89,35.39,4.5,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.89 is 30-50
2026-08-26 12:46:16,NSE:SAREGAMA,,NSE_EQ|INE979A01025,506.0,65.75,65.95,-0.19,2026-08-26 12:00,41.1,42.04,-0.94,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.10 is 30-50
