Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-09-09 10:46:13,NSE:NETWEB,,NSE_EQ|INE0NT901020,4941.5,57.7,62.1,-4.4,2026-09-09 10:00,25.94,39.15,-13.21,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 57.70 > 50 + Hourly RSI 25.94 < 30
2026-09-09 10:45:30,NSE:COFORGE,,NSE_EQ|INE591G01025,1861.1,63.11,70.81,-7.7,2026-09-09 10:00,28.09,51.48,-23.4,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 63.11 > 50 + Hourly RSI 28.09 < 30
2026-09-09 10:46:19,NSE:PERSISTENT,,NSE_EQ|INE262H01021,5441.5,52.25,56.71,-4.46,2026-09-09 10:00,28.13,41.6,-13.47,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 52.25 > 50 + Hourly RSI 28.13 < 30
2026-09-09 10:46:20,NSE:PHOENIXLTD,,NSE_EQ|INE211B01039,1876.1,51.36,56.6,-5.24,2026-09-09 10:00,28.14,31.62,-3.48,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 51.36 > 50 + Hourly RSI 28.14 < 30
2026-09-09 10:45:56,NSE:IFCI,,NSE_EQ|INE039A01010,88.23,60.33,73.52,-13.18,2026-09-09 10:00,29.91,36.62,-6.72,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 60.33 > 50 + Hourly RSI 29.91 < 30
2026-09-09 10:46:15,NSE:OBEROIRLTY,,NSE_EQ|INE093I01010,1822.0,55.25,60.26,-5.02,2026-09-09 10:00,31.87,36.05,-4.17,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.87 is 30-50
2026-09-09 10:46:16,NSE:OFSS,,NSE_EQ|INE881D01027,11612.0,62.3,67.76,-5.46,2026-09-09 10:00,34.24,42.6,-8.35,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 34.24 is 30-50
2026-09-09 10:47:15,MANYAVAR,Volume Shocker,NSE_EQ|INE825V01034,563.85,65.52,73.29,-7.77,2026-09-09 10:00,35.13,49.71,-14.57,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.13 is 30-50
2026-09-09 10:47:03,URBANCO,Volume Shocker,NSE_EQ|INE0CAZ01013,168.42,64.82,75.44,-10.62,2026-09-09 10:00,35.48,43.55,-8.07,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.48 is 30-50
2026-09-09 10:45:45,NSE:GLENMARK,,NSE_EQ|INE935A01035,2411.1,60.94,63.02,-2.08,2026-09-09 10:00,35.98,56.07,-20.08,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.98 is 30-50
