Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-31 09:30:01,NSE:AFFLE,,NSE_EQ|INE00WC01027,1599.8,53.5,55.08,-1.58,2026-08-31 09:00,16.21,20.34,-4.13,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 53.50 > 50 + Hourly RSI 16.21 < 30
2026-08-31 09:32:31,NSE:SYRMA,,NSE_EQ|INE0DYJ01015,1410.4,63.23,68.64,-5.41,2026-08-31 09:00,21.76,49.75,-27.99,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 63.23 > 50 + Hourly RSI 21.76 < 30
2026-08-31 09:32:57,AEGISLOG,All Time High,NSE_EQ|INE208C01025,1263.3,61.32,62.98,-1.66,2026-08-31 09:00,24.99,34.87,-9.88,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 61.32 > 50 + Hourly RSI 24.99 < 30
2026-08-31 09:29:59,NSE:AEGISLOG,,NSE_EQ|INE208C01025,1264.0,61.36,62.98,-1.62,2026-08-31 09:00,25.18,34.87,-9.69,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 61.36 > 50 + Hourly RSI 25.18 < 30
2026-08-31 09:31:37,NSE:MAZDOCK,,NSE_EQ|INE249Z01020,2507.8,51.01,53.52,-2.52,2026-08-31 09:00,28.16,40.21,-12.06,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 51.01 > 50 + Hourly RSI 28.16 < 30
2026-08-31 09:32:54,NSE:ZENTEC,,NSE_EQ|INE251B01027,1785.0,54.21,55.92,-1.71,2026-08-31 09:00,29.42,40.19,-10.77,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 54.21 > 50 + Hourly RSI 29.42 < 30
2026-08-31 09:32:34,NSE:TBOTEK,,NSE_EQ|INE673O01025,1656.5,64.0,66.37,-2.37,2026-08-31 09:00,29.69,40.21,-10.52,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 64.00 > 50 + Hourly RSI 29.69 < 30
2026-08-31 09:32:06,NSE:PAYTM,,NSE_EQ|INE982J01020,1636.1,73.55,75.05,-1.49,2026-08-31 09:00,30.62,35.96,-5.34,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 30.62 is 30-50
2026-08-31 09:33:13,PAYTM,All Time High,NSE_EQ|INE982J01020,1636.9,73.63,75.05,-1.41,2026-08-31 09:00,30.86,35.96,-5.1,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 30.86 is 30-50
2026-08-31 09:31:46,NSE:NATIONALUM,,NSE_EQ|INE139A01034,379.9,53.61,58.22,-4.61,2026-08-31 09:00,31.0,52.25,-21.25,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.00 is 30-50
2026-08-31 09:31:03,NSE:HINDALCO,,NSE_EQ|INE038A01020,1006.5,52.89,57.55,-4.66,2026-08-31 09:00,31.69,49.93,-18.24,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.69 is 30-50
2026-08-31 09:31:40,NSE:MIDHANI,,NSE_EQ|INE099Z01011,410.9,53.38,55.37,-1.99,2026-08-31 09:00,31.69,46.28,-14.6,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.69 is 30-50
2026-08-31 09:31:05,NSE:HINDCOPPER,,NSE_EQ|INE531E01026,522.5,52.25,54.51,-2.26,2026-08-31 09:00,32.04,39.77,-7.73,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.04 is 30-50
2026-08-31 09:30:42,NSE:DATAPATTNS,,NSE_EQ|INE0IX101010,4538.6,58.92,60.82,-1.89,2026-08-31 09:00,32.46,42.86,-10.39,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.46 is 30-50
2026-08-31 09:29:54,NSE:ACMESOLAR,,NSE_EQ|INE622W01025,383.5,63.9,67.65,-3.75,2026-08-31 09:00,32.52,44.57,-12.05,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.52 is 30-50
2026-08-31 09:33:16,CARTRADE,Volume Shocker,NSE_EQ|INE290S01011,2981.0,66.39,67.83,-1.43,2026-08-31 09:00,32.6,37.86,-5.25,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.60 is 30-50
