Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-20 15:31:47,ASTERDM,Volume Shocker,NSE_EQ|INE914M01019,765.65,52.12,60.6,-8.48,2026-08-20 15:00,13.58,25.41,-11.84,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 52.12 > 50 + Hourly RSI 13.58 < 30
2026-08-20 15:30:45,NSE:HSCL,Dashboard,NSE_EQ|INE019C01026,702.9,58.71,72.38,-13.67,2026-08-20 15:00,30.77,44.8,-14.03,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 30.77 is 30-50
2026-08-20 15:31:22,NSE:SYRMA,,NSE_EQ|INE0DYJ01015,1437.9,67.1,69.38,-2.28,2026-08-20 15:00,32.78,56.9,-24.12,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.78 is 30-50
2026-08-20 15:31:34,SYRMA,🔥🔥,NSE_EQ|INE0DYJ01015,1443.7,67.57,69.38,-1.81,2026-08-20 15:00,34.18,56.9,-22.72,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 34.18 is 30-50
2026-08-20 15:30:02,NSE:ADANIENSOL,Dashboard,NSE_EQ|INE931S01010,1548.5,60.06,66.09,-6.03,2026-08-20 15:00,34.76,29.56,5.19,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 34.76 is 30-50
2026-08-20 15:30:05,NSE:AIAENG,Dashboard,NSE_EQ|INE212H01026,4351.5,51.96,55.67,-3.71,2026-08-20 15:00,35.52,40.31,-4.79,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.52 is 30-50
2026-08-20 15:30:57,NSE:LLOYDSME,Dashboard,NSE_EQ|INE281B01032,1890.0,61.25,63.36,-2.11,2026-08-20 15:00,35.93,44.09,-8.16,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.93 is 30-50
2026-08-20 15:30:04,NSE:AEGISVOPAK,Dashboard,NSE_EQ|INE0INX01018,267.0,57.47,58.16,-0.69,2026-08-20 15:00,36.68,41.31,-4.63,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.68 is 30-50
2026-08-20 15:30:14,NSE:AUROPHARMA,Dashboard,NSE_EQ|INE406A01037,1608.0,65.23,67.08,-1.85,2026-08-20 15:00,36.81,44.83,-8.02,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.81 is 30-50
2026-08-20 15:30:59,NSE:M&MFIN,Dashboard,NSE_EQ|INE774D01024,383.5,60.54,62.41,-1.87,2026-08-20 15:00,37.72,47.83,-10.11,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.72 is 30-50
2026-08-20 15:30:17,NSE:BHEL,Dashboard,NSE_EQ|INE257A01026,413.5,62.77,65.48,-2.71,2026-08-20 15:00,37.99,46.41,-8.43,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.99 is 30-50
2026-08-20 15:30:34,NSE:EXIDEIND,Dashboard,NSE_EQ|INE302A01020,462.0,67.35,72.72,-5.37,2026-08-20 15:00,38.08,28.21,9.87,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.08 is 30-50
2026-08-20 15:30:48,NSE:INOXINDIA,Dashboard,NSE_EQ|INE616N01034,1919.8,70.39,72.81,-2.43,2026-08-20 15:00,38.56,43.08,-4.52,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.56 is 30-50
2026-08-20 15:29:59,NSE:ABB,Dashboard,NSE_EQ|INE117A01022,7479.0,60.13,63.4,-3.27,2026-08-20 15:00,38.84,29.65,9.19,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.84 is 30-50
2026-08-20 15:30:12,NSE:ASTRAMICRO,Dashboard,NSE_EQ|INE386C01029,1684.0,63.63,67.72,-4.09,2026-08-20 15:00,39.04,42.99,-3.96,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.04 is 30-50
2026-08-20 15:30:39,NSE:GRANULES,Dashboard,NSE_EQ|INE101D01020,845.0,63.9,66.43,-2.53,2026-08-20 15:00,39.16,33.48,5.67,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.16 is 30-50
2026-08-20 15:30:13,NSE:ATHERENERG,Dashboard,NSE_EQ|INE0LEZ01016,1458.0,75.59,80.74,-5.14,2026-08-20 15:00,39.91,24.09,15.82,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.91 is 30-50
2026-08-20 15:30:07,NSE:ALIVUS,Dashboard,NSE_EQ|INE03Q201024,1367.0,75.52,78.4,-2.88,2026-08-20 15:00,40.3,38.82,1.48,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.30 is 30-50
2026-08-20 15:30:52,NSE:JSWINFRA,Dashboard,NSE_EQ|INE880J01026,330.0,60.64,64.84,-4.19,2026-08-20 15:00,41.19,43.15,-1.96,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.19 is 30-50
2026-08-20 15:29:58,NSE:AARTIIND,Dashboard,NSE_EQ|INE769A01020,518.05,61.59,66.17,-4.59,2026-08-20 15:00,41.41,51.36,-9.96,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.41 is 30-50
2026-08-20 15:30:54,NSE:KALYANKJIL,Dashboard,NSE_EQ|INE303R01014,596.0,69.19,71.82,-2.63,2026-08-20 15:00,41.48,40.1,1.37,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.48 is 30-50
2026-08-20 15:31:31,KALYANKJIL,🔥🔥🔥,NSE_EQ|INE303R01014,596.0,69.19,71.82,-2.63,2026-08-20 15:00,41.48,40.1,1.37,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.48 is 30-50
2026-08-20 15:30:36,NSE:GLAND,Dashboard,NSE_EQ|INE068V01023,2848.0,72.75,79.58,-6.84,2026-08-20 15:00,41.5,37.7,3.8,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.50 is 30-50
2026-08-20 15:30:16,NSE:BHARATFORG,Dashboard,NSE_EQ|INE465A01025,2062.0,57.27,57.47,-0.2,2026-08-20 15:00,42.03,44.93,-2.89,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 42.03 is 30-50
2026-08-20 15:31:23,NSE:TATATECH,,NSE_EQ|INE142M01025,823.0,63.49,70.85,-7.36,2026-08-20 15:00,43.59,31.98,11.62,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.59 is 30-50
2026-08-20 15:30:11,NSE:ASHOKLEY,Dashboard,NSE_EQ|INE208A01029,173.8,55.12,54.11,1.01,2026-08-20 15:00,44.1,40.64,3.46,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.10 is 30-50
2026-08-20 15:29:50,NSE:LGEINDIA,IPO,NSE_EQ|INE324D01010,1631.0,53.66,60.65,-7.0,2026-08-20 15:00,44.32,52.2,-7.87,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.32 is 30-50
2026-08-20 15:30:21,NSE:CGCL,Dashboard,NSE_EQ|INE180C01042,225.9,58.81,59.2,-0.38,2026-08-20 15:00,44.39,44.77,-0.38,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.39 is 30-50
2026-08-20 15:30:22,NSE:CHENNPETRO,Dashboard,NSE_EQ|INE178A01016,1386.3,72.94,69.86,3.07,2026-08-20 15:00,45.33,60.46,-15.13,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.33 is 30-50
2026-08-20 15:30:41,NSE:HFCL,Dashboard,NSE_EQ|INE548A01028,223.25,76.44,76.42,0.03,2026-08-20 15:00,45.4,53.06,-7.66,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.40 is 30-50
