Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-27 12:15:39,NSE:JUSTDIAL,,NSE_EQ|INE599M01018,641.05,51.98,57.16,-5.18,2026-08-27 12:00,24.12,30.05,-5.93,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 51.98 > 50 + Hourly RSI 24.12 < 30
2026-08-27 12:14:55,NSE:AFFLE,,NSE_EQ|INE00WC01027,1650.1,57.39,63.48,-6.09,2026-08-27 12:00,25.99,34.69,-8.7,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 57.39 > 50 + Hourly RSI 25.99 < 30
2026-08-27 12:15:11,NSE:CHENNPETRO,,NSE_EQ|INE178A01016,1360.0,69.33,73.24,-3.92,2026-08-27 12:00,31.61,37.35,-5.75,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.61 is 30-50
2026-08-27 12:14:54,NSE:AEGISLOG,,NSE_EQ|INE208C01025,1307.1,64.07,71.9,-7.82,2026-08-27 12:00,32.86,40.81,-7.94,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.86 is 30-50
2026-08-27 12:16:27,AEGISLOG,All Time High,NSE_EQ|INE208C01025,1307.2,64.08,71.9,-7.81,2026-08-27 12:00,32.9,40.81,-7.91,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.90 is 30-50
2026-08-27 12:16:14,NSE:TATATECH,,NSE_EQ|INE142M01025,787.6,58.36,63.16,-4.8,2026-08-27 12:00,33.54,37.93,-4.38,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 33.54 is 30-50
2026-08-27 12:16:07,NSE:SAREGAMA,,NSE_EQ|INE979A01025,494.3,61.9,65.95,-4.04,2026-08-27 12:00,35.75,37.58,-1.83,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.75 is 30-50
2026-08-27 12:16:25,NSE:ZENTEC,,NSE_EQ|INE251B01027,1839.6,56.85,61.37,-4.52,2026-08-27 12:00,36.66,43.18,-6.52,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.66 is 30-50
2026-08-27 12:16:02,NSE:RADICO,,NSE_EQ|INE944F01028,4587.3,82.61,86.0,-3.4,2026-08-27 12:00,37.97,45.1,-7.13,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.97 is 30-50
2026-08-27 12:15:45,NSE:NAM-INDIA,,NSE_EQ|INE298J01013,1211.3,61.78,66.49,-4.7,2026-08-27 12:00,38.64,44.69,-6.04,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.64 is 30-50
2026-08-27 12:15:05,NSE:BALRAMCHIN,,NSE_EQ|INE119A01028,661.35,64.79,80.12,-15.33,2026-08-27 12:00,38.98,43.71,-4.73,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.98 is 30-50
2026-08-27 12:16:41,BALRAMCHIN,All Time High,NSE_EQ|INE119A01028,661.4,64.8,80.12,-15.33,2026-08-27 12:00,39.0,43.71,-4.72,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.00 is 30-50
2026-08-27 12:14:50,NSE:ACMESOLAR,,NSE_EQ|INE622W01025,391.75,66.95,70.63,-3.67,2026-08-27 12:00,40.17,46.6,-6.42,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.17 is 30-50
2026-08-27 12:15:26,NSE:HINDALCO,,NSE_EQ|INE038A01020,1036.0,57.39,57.16,0.23,2026-08-27 12:00,41.82,56.06,-14.24,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.82 is 30-50
2026-08-27 12:15:49,NSE:NAZARA,,NSE_EQ|INE418L01047,352.4,70.83,71.92,-1.09,2026-08-27 12:00,41.82,53.06,-11.24,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.82 is 30-50
2026-08-27 12:15:27,NSE:HINDCOPPER,,NSE_EQ|INE531E01026,543.5,56.56,63.56,-7.0,2026-08-27 12:00,43.71,51.66,-7.95,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.71 is 30-50
2026-08-27 12:16:34,ENGINERSIN,Volume Shocker,NSE_EQ|INE510A01028,245.7,57.71,57.41,0.3,2026-08-27 12:00,43.82,61.46,-17.63,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.82 is 30-50
2026-08-27 12:16:03,NSE:RKFORGE,,NSE_EQ|INE399G01023,726.9,70.38,72.78,-2.4,2026-08-27 12:00,44.26,51.08,-6.82,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.26 is 30-50
2026-08-27 12:15:07,NSE:BHARATFORG,,NSE_EQ|INE465A01025,2025.0,54.75,57.34,-2.59,2026-08-27 12:00,44.41,29.99,14.42,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.41 is 30-50
2026-08-27 12:15:06,NSE:BDL,,NSE_EQ|INE171Z01026,1350.0,51.17,51.82,-0.64,2026-08-27 12:00,44.56,50.93,-6.36,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.56 is 30-50
2026-08-27 12:15:23,NSE:HAL,,NSE_EQ|INE066F01020,4887.3,61.78,66.2,-4.42,2026-08-27 12:00,44.79,39.77,5.02,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.79 is 30-50
2026-08-27 12:15:04,NSE:AUROPHARMA,,NSE_EQ|INE406A01037,1614.1,65.94,66.96,-1.03,2026-08-27 12:00,45.34,51.76,-6.42,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.34 is 30-50
2026-08-27 12:16:40,UNIMECH,All Time High,NSE_EQ|INE0U3I01011,1483.6,72.32,73.07,-0.76,2026-08-27 12:00,45.92,51.71,-5.78,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.92 is 30-50
2026-08-27 12:14:49,NSE:ABB,,NSE_EQ|INE117A01022,7527.5,60.45,59.13,1.32,2026-08-27 12:00,45.94,59.01,-13.06,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.94 is 30-50
2026-08-27 12:16:18,NSE:UNIMECH,,NSE_EQ|INE0U3I01011,1484.0,72.36,73.07,-0.72,2026-08-27 12:00,46.05,51.71,-5.66,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.05 is 30-50
2026-08-27 12:15:47,NSE:NAUKRI,,NSE_EQ|INE663F01032,1336.3,68.76,70.63,-1.87,2026-08-27 12:00,46.62,36.06,10.57,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.62 is 30-50
2026-08-27 12:16:28,PARAS,Volume Shocker,NSE_EQ|INE045601023,1468.1,71.16,73.5,-2.34,2026-08-27 12:00,46.8,53.06,-6.25,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.80 is 30-50
2026-08-27 12:15:55,NSE:PARAS,,NSE_EQ|INE045601023,1468.7,71.2,73.5,-2.29,2026-08-27 12:00,46.93,53.06,-6.13,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.93 is 30-50
2026-08-27 12:15:50,NSE:NETWEB,,NSE_EQ|INE0NT901020,5309.0,64.22,69.72,-5.51,2026-08-27 12:00,46.97,44.73,2.24,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.97 is 30-50
2026-08-27 12:16:21,NSE:VIJAYA,,NSE_EQ|INE043W01024,1479.3,68.15,71.02,-2.87,2026-08-27 12:00,47.71,45.37,2.34,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.71 is 30-50
2026-08-27 12:16:15,NSE:TBOTEK,,NSE_EQ|INE673O01025,1708.0,68.08,67.59,0.49,2026-08-27 12:00,47.77,43.93,3.84,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.77 is 30-50
2026-08-27 12:15:46,NSE:NATIONALUM,,NSE_EQ|INE139A01034,395.2,58.28,58.11,0.17,2026-08-27 12:00,47.89,56.35,-8.47,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.89 is 30-50
2026-08-27 12:15:20,NSE:ETERNAL,,NSE_EQ|INE758T01015,326.8,67.58,68.17,-0.59,2026-08-27 12:00,48.19,48.99,-0.8,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.19 is 30-50
2026-08-27 12:16:23,NSE:WELSPUNLIV,,NSE_EQ|INE192B01031,188.69,73.03,73.5,-0.46,2026-08-27 12:00,49.57,55.42,-5.85,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 49.57 is 30-50
2026-08-27 12:15:17,NSE:DATAPATTNS,,NSE_EQ|INE0IX101010,4699.8,62.44,65.47,-3.03,2026-08-27 12:00,50.03,57.25,-7.22,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 50.03 >= 50
2026-08-27 12:15:06,NSE:BEML,,NSE_EQ|INE258A01024,1934.0,58.82,58.92,-0.1,2026-08-27 12:00,50.27,52.97,-2.71,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 50.27 >= 50
2026-08-27 12:16:04,NSE:RRKABEL,,NSE_EQ|INE777K01022,2841.7,75.08,79.4,-4.32,2026-08-27 12:00,50.86,40.13,10.73,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 50.86 >= 50
2026-08-27 12:15:19,NSE:DYNAMATECH,,NSE_EQ|INE221B01012,11600.0,59.08,59.01,0.08,2026-08-27 12:00,51.03,42.03,8.99,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.03 >= 50
2026-08-27 12:15:57,NSE:PERSISTENT,,NSE_EQ|INE262H01021,5640.0,58.28,58.98,-0.7,2026-08-27 12:00,51.08,42.87,8.21,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.08 >= 50
2026-08-27 12:16:16,NSE:THOMASCOOK,,NSE_EQ|INE332A01027,110.44,51.68,54.03,-2.35,2026-08-27 12:00,51.19,52.41,-1.21,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.19 >= 50
2026-08-27 12:15:21,NSE:FINCABLES,,NSE_EQ|INE235A01022,1280.6,67.42,66.51,0.91,2026-08-27 12:00,51.54,52.32,-0.78,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.54 >= 50
