Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-20 10:16:40,ASTERDM,Volume Shocker,NSE_EQ|INE914M01019,782.0,54.31,60.6,-6.29,2026-08-20 10:00,17.44,25.41,-7.97,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 54.31 > 50 + Hourly RSI 17.44 < 30
2026-08-20 10:15:10,NSE:ATHERENERG,Dashboard,NSE_EQ|INE0LEZ01016,1441.3,74.12,80.74,-6.62,2026-08-20 10:00,25.5,24.09,1.42,YES,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 74.12 > 50 + Hourly RSI 25.50 < 30
2026-08-20 10:14:57,NSE:ABB,Dashboard,NSE_EQ|INE117A01022,7417.5,59.02,63.4,-4.38,2026-08-20 10:00,28.56,29.65,-1.09,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 59.02 > 50 + Hourly RSI 28.56 < 30
2026-08-20 10:15:32,NSE:GLAND,Dashboard,NSE_EQ|INE068V01023,2813.6,71.03,79.58,-8.56,2026-08-20 10:00,32.34,37.7,-5.36,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.34 is 30-50
2026-08-20 10:15:40,NSE:HONAUT,Dashboard,NSE_EQ|INE671A01010,36085.0,52.37,56.32,-3.95,2026-08-20 10:00,33.67,34.08,-0.41,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 33.67 is 30-50
2026-08-20 10:15:00,NSE:ADANIENSOL,Dashboard,NSE_EQ|INE931S01010,1555.6,60.65,66.09,-5.45,2026-08-20 10:00,38.86,29.56,9.3,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.86 is 30-50
2026-08-20 10:15:53,NSE:LLOYDSME,Dashboard,NSE_EQ|INE281B01032,1901.5,62.08,63.36,-1.28,2026-08-20 10:00,39.42,44.09,-4.66,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.42 is 30-50
2026-08-20 10:15:10,NSE:ASTRAMICRO,Dashboard,NSE_EQ|INE386C01029,1687.3,63.86,67.72,-3.86,2026-08-20 10:00,39.85,42.99,-3.15,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.85 is 30-50
2026-08-20 10:15:45,NSE:INOXINDIA,Dashboard,NSE_EQ|INE616N01034,1923.1,70.72,72.81,-2.09,2026-08-20 10:00,40.02,43.08,-3.06,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.02 is 30-50
2026-08-20 10:15:37,NSE:HEROMOTOCO,Dashboard,NSE_EQ|INE158A01026,5698.5,61.09,63.79,-2.71,2026-08-20 10:00,40.97,42.84,-1.88,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.97 is 30-50
2026-08-20 10:15:13,NSE:BHARATFORG,Dashboard,NSE_EQ|INE465A01025,2059.8,57.12,57.47,-0.34,2026-08-20 10:00,41.2,44.93,-3.73,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.20 is 30-50
2026-08-20 10:16:25,KALYANKJIL,🔥🔥🔥,NSE_EQ|INE303R01014,596.05,69.2,71.82,-2.62,2026-08-20 10:00,41.56,40.1,1.46,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.56 is 30-50
2026-08-20 10:15:50,NSE:KALYANKJIL,Dashboard,NSE_EQ|INE303R01014,596.2,69.23,71.82,-2.59,2026-08-20 10:00,41.81,40.1,1.71,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.81 is 30-50
2026-08-20 10:16:13,NSE:SAREGAMA,,NSE_EQ|INE979A01025,512.45,67.93,73.5,-5.57,2026-08-20 10:00,42.93,38.09,4.84,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 42.93 is 30-50
2026-08-20 10:15:39,NSE:HONASA,Dashboard,NSE_EQ|INE0J5401028,474.3,68.67,79.48,-10.81,2026-08-20 10:00,43.54,45.86,-2.32,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.54 is 30-50
2026-08-20 10:15:48,NSE:JSWINFRA,Dashboard,NSE_EQ|INE880J01026,330.95,61.05,64.84,-3.78,2026-08-20 10:00,43.66,43.15,0.5,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.66 is 30-50
2026-08-20 10:16:17,NSE:TATATECH,,NSE_EQ|INE142M01025,823.15,63.51,70.85,-7.34,2026-08-20 10:00,43.7,31.98,11.73,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.70 is 30-50
2026-08-20 10:15:14,NSE:BHEL,Dashboard,NSE_EQ|INE257A01026,418.15,64.28,65.48,-1.2,2026-08-20 10:00,43.87,46.41,-2.55,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.87 is 30-50
2026-08-20 10:16:08,NSE:RKFORGE,Dashboard,NSE_EQ|INE399G01023,742.9,73.27,72.4,0.87,2026-08-20 10:00,44.33,49.24,-4.91,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.33 is 30-50
2026-08-20 10:15:58,NSE:MTARTECH,Dashboard,NSE_EQ|INE864I01014,6987.0,59.63,60.33,-0.7,2026-08-20 10:00,45.63,37.67,7.96,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.63 is 30-50
2026-08-20 10:15:11,NSE:AUROPHARMA,Dashboard,NSE_EQ|INE406A01037,1626.0,67.33,67.08,0.26,2026-08-20 10:00,45.91,44.83,1.07,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.91 is 30-50
2026-08-20 10:16:39,HEG,52weekHigh,NSE_EQ|INE545A01024,702.0,67.94,67.84,0.1,2026-08-20 10:00,46.03,49.43,-3.4,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.03 is 30-50
2026-08-20 10:15:41,NSE:HSCL,Dashboard,NSE_EQ|INE019C01026,753.2,66.83,72.38,-5.54,2026-08-20 10:00,46.43,44.8,1.63,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.43 is 30-50
2026-08-20 10:15:09,NSE:ASHOKLEY,Dashboard,NSE_EQ|INE208A01029,174.55,55.46,54.11,1.35,2026-08-20 10:00,47.39,40.64,6.75,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.39 is 30-50
2026-08-20 10:15:55,NSE:M&MFIN,Dashboard,NSE_EQ|INE774D01024,389.7,62.3,62.41,-0.12,2026-08-20 10:00,47.83,47.83,0.0,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.83 is 30-50
2026-08-20 10:15:51,NSE:KIRLOSENG,Dashboard,NSE_EQ|INE146L01010,2087.8,58.47,58.99,-0.52,2026-08-20 10:00,47.93,42.28,5.65,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.93 is 30-50
2026-08-20 10:15:31,NSE:EXIDEIND,Dashboard,NSE_EQ|INE302A01020,467.55,69.37,72.72,-3.35,2026-08-20 10:00,48.0,28.21,19.8,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.00 is 30-50
2026-08-20 10:16:13,NSE:SOLARINDS,,NSE_EQ|INE343H01029,19735.0,69.13,71.31,-2.18,2026-08-20 10:00,48.06,47.58,0.49,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.06 is 30-50
2026-08-20 10:16:34,ZENTEC,,NSE_EQ|INE251B01027,1905.9,60.68,58.95,1.73,2026-08-20 10:00,48.53,57.7,-9.17,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.53 is 30-50
2026-08-20 10:16:24,NSE:ZENTEC,,NSE_EQ|INE251B01027,1906.0,60.68,58.95,1.74,2026-08-20 10:00,48.56,57.7,-9.14,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.56 is 30-50
2026-08-20 10:15:02,NSE:AIAENG,Dashboard,NSE_EQ|INE212H01026,4425.0,53.97,55.67,-1.7,2026-08-20 10:00,48.58,40.31,8.27,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.58 is 30-50
2026-08-20 10:15:07,NSE:APARINDS,Dashboard,NSE_EQ|INE372A01015,16711.0,71.56,71.49,0.07,2026-08-20 10:00,48.61,43.87,4.74,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.61 is 30-50
2026-08-20 10:15:19,NSE:CHENNPETRO,Dashboard,NSE_EQ|INE178A01016,1403.7,73.66,69.86,3.8,2026-08-20 10:00,49.02,60.46,-11.44,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 49.02 is 30-50
2026-08-20 10:16:28,HFCL,🔥🔥,NSE_EQ|INE548A01028,224.82,76.74,76.42,0.32,2026-08-20 10:00,49.05,53.06,-4.02,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 49.05 is 30-50
2026-08-20 10:15:37,NSE:HFCL,Dashboard,NSE_EQ|INE548A01028,224.83,76.74,76.42,0.33,2026-08-20 10:00,49.07,53.06,-3.99,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 49.07 is 30-50
2026-08-20 10:15:38,NSE:HINDCOPPER,Dashboard,NSE_EQ|INE531E01026,557.85,61.3,56.0,5.3,2026-08-20 10:00,50.87,48.38,2.5,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 50.87 >= 50
2026-08-20 10:14:49,NSE:LGEINDIA,IPO,NSE_EQ|INE324D01010,1647.4,54.71,60.65,-5.95,2026-08-20 10:00,51.38,52.2,-0.81,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.38 >= 50
2026-08-20 10:15:18,NSE:CGCL,Dashboard,NSE_EQ|INE180C01042,227.48,59.6,59.2,0.41,2026-08-20 10:00,51.56,44.77,6.79,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.56 >= 50
2026-08-20 10:16:22,NSE:VIJAYA,,NSE_EQ|INE043W01024,1493.3,70.51,69.58,0.93,2026-08-20 10:00,51.62,55.74,-4.12,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.62 >= 50
2026-08-20 10:15:27,NSE:DIVISLAB,Dashboard,NSE_EQ|INE361B01024,8543.5,83.89,83.42,0.47,2026-08-20 10:00,51.94,54.62,-2.69,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.94 >= 50
2026-08-20 10:15:23,NSE:CRAFTSMAN,Dashboard,NSE_EQ|INE00LO01017,10682.0,70.15,67.26,2.89,2026-08-20 10:00,52.32,60.49,-8.18,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 52.32 >= 50
2026-08-20 10:14:56,NSE:AARTIIND,Dashboard,NSE_EQ|INE769A01020,528.15,64.4,66.17,-1.78,2026-08-20 10:00,52.82,51.36,1.46,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 52.82 >= 50
2026-08-20 10:15:52,NSE:LAURUSLABS,Dashboard,NSE_EQ|INE947Q01028,1815.6,80.43,79.62,0.81,2026-08-20 10:00,52.89,42.86,10.03,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 52.89 >= 50
2026-08-20 10:16:00,NSE:NAUKRI,Dashboard,NSE_EQ|INE663F01032,1363.3,71.33,70.25,1.08,2026-08-20 10:00,52.99,64.51,-11.52,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 52.99 >= 50
2026-08-20 10:15:01,NSE:AEGISVOPAK,Dashboard,NSE_EQ|INE0INX01018,273.7,59.23,58.16,1.07,2026-08-20 10:00,53.05,41.31,11.73,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 53.05 >= 50
2026-08-20 10:16:31,NAUKRI,🟢,NSE_EQ|INE663F01032,1364.0,71.36,70.25,1.11,2026-08-20 10:00,53.44,64.51,-11.08,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 53.44 >= 50
2026-08-20 10:16:27,SYRMA,🔥🔥,NSE_EQ|INE0DYJ01015,1494.0,70.44,69.38,1.06,2026-08-20 10:00,54.24,56.9,-2.66,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 54.24 >= 50
2026-08-20 10:14:50,NSE:ASTRAL,Volume Shocker,NSE_EQ|INE006I01046,1537.1,53.15,54.8,-1.65,2026-08-20 10:00,54.3,61.03,-6.73,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 54.30 >= 50
2026-08-20 10:16:16,NSE:SYRMA,,NSE_EQ|INE0DYJ01015,1494.6,70.46,69.38,1.08,2026-08-20 10:00,54.62,56.9,-2.27,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 54.62 >= 50
2026-08-20 10:15:36,NSE:GRANULES,Dashboard,NSE_EQ|INE101D01020,857.3,66.22,66.43,-0.22,2026-08-20 10:00,54.92,33.48,21.44,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 54.92 >= 50
2026-08-20 10:15:04,NSE:ALIVUS,Dashboard,NSE_EQ|INE03Q201024,1394.1,78.71,78.4,0.31,2026-08-20 10:00,55.05,38.82,16.23,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 55.05 >= 50
2026-08-20 10:15:46,NSE:JINDALSAW,Dashboard,NSE_EQ|INE324A01032,271.4,62.49,61.27,1.22,2026-08-20 10:00,55.53,45.35,10.18,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 55.53 >= 50
2026-08-20 10:15:54,NSE:LODHA,Dashboard,NSE_EQ|INE670K01029,1232.4,62.81,63.81,-1.01,2026-08-20 10:00,55.54,43.82,11.72,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 55.54 >= 50
2026-08-20 10:16:05,NSE:PGEL,Dashboard,NSE_EQ|INE457L01029,608.25,56.03,55.16,0.87,2026-08-20 10:00,55.74,49.46,6.28,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 55.74 >= 50
2026-08-20 10:16:06,NSE:PVRINOX,Dashboard,NSE_EQ|INE191H01014,1205.4,70.86,68.44,2.42,2026-08-20 10:00,55.83,53.91,1.91,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 55.83 >= 50
2026-08-20 10:15:55,NSE:MANYAVAR,Dashboard,NSE_EQ|INE825V01034,538.7,66.74,65.39,1.34,2026-08-20 10:00,56.04,64.43,-8.4,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 56.04 >= 50
2026-08-20 10:15:05,NSE:ANANDRATHI,Dashboard,NSE_EQ|INE463V01026,2192.3,75.59,74.94,0.65,2026-08-20 10:00,56.17,56.04,0.13,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 56.17 >= 50
2026-08-20 10:15:57,NSE:MOTHERSON,Dashboard,NSE_EQ|INE775A01035,170.64,75.05,74.11,0.94,2026-08-20 10:00,56.3,54.33,1.97,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 56.30 >= 50
2026-08-20 10:15:15,NSE:BLUEJET,Dashboard,NSE_EQ|INE0KBH01020,600.95,59.91,58.17,1.74,2026-08-20 10:00,56.45,44.82,11.63,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 56.45 >= 50
2026-08-20 10:15:43,NSE:IFCI,Dashboard,NSE_EQ|INE039A01010,81.11,62.0,58.71,3.29,2026-08-20 10:00,57.2,59.81,-2.61,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.20 >= 50
2026-08-20 10:15:24,NSE:CYIENTDLM,Dashboard,NSE_EQ|INE055S01018,735.6,86.07,84.23,1.84,2026-08-20 10:00,57.59,41.67,15.93,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.59 >= 50
2026-08-20 10:14:54,NSE:OFSS,Volume Shocker,NSE_EQ|INE881D01027,11826.0,67.97,68.0,-0.02,2026-08-20 10:00,57.79,54.13,3.66,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.79 >= 50
2026-08-20 10:14:51,NSE:FINCABLES,Volume Shocker,NSE_EQ|INE235A01022,1312.0,68.59,65.91,2.67,2026-08-20 10:00,57.9,61.01,-3.11,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.90 >= 50
2026-08-20 10:14:53,NSE:NAZARA,Volume Shocker,NSE_EQ|INE418L01047,359.1,73.37,72.74,0.63,2026-08-20 10:00,57.96,52.02,5.94,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.96 >= 50
2026-08-20 10:16:26,CYIENTDLM,🔥🔥🔥,NSE_EQ|INE055S01018,736.4,86.11,84.23,1.87,2026-08-20 10:00,57.99,41.67,16.33,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.99 >= 50
2026-08-20 10:15:34,NSE:GNFC,Dashboard,NSE_EQ|INE113A01013,599.65,69.42,65.1,4.31,2026-08-20 10:00,58.05,62.11,-4.06,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.05 >= 50
2026-08-20 10:15:00,NSE:AEGISLOG,Dashboard,NSE_EQ|INE208C01025,1351.1,69.83,66.7,3.13,2026-08-20 10:00,58.09,61.82,-3.73,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.09 >= 50
2026-08-20 10:16:07,NSE:RADICO,Dashboard,NSE_EQ|INE944F01028,4696.0,87.08,86.65,0.44,2026-08-20 10:00,58.4,58.4,0.0,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.40 >= 50
2026-08-20 10:16:01,NSE:NAVINFLUOR,Dashboard,NSE_EQ|INE048G01026,8298.5,76.01,75.35,0.66,2026-08-20 10:00,58.62,54.39,4.23,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.62 >= 50
2026-08-20 10:16:27,UNIMECH,🔥🔥,NSE_EQ|INE0U3I01011,1517.2,75.49,76.02,-0.53,2026-08-20 10:00,58.68,48.26,10.42,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.68 >= 50
2026-08-20 10:16:21,NSE:UNIMECH,,NSE_EQ|INE0U3I01011,1517.3,75.5,76.02,-0.52,2026-08-20 10:00,58.71,48.26,10.45,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.71 >= 50
2026-08-20 10:16:30,TBOTEK,🔥,NSE_EQ|INE673O01025,1706.6,67.99,64.84,3.16,2026-08-20 10:00,59.13,43.82,15.31,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 59.13 >= 50
2026-08-20 10:16:12,NSE:SAPPHIRE,,NSE_EQ|INE806T01020,236.1,63.78,63.41,0.36,2026-08-20 10:00,59.19,54.64,4.54,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 59.19 >= 50
2026-08-20 10:15:16,NSE:BOSCHLTD,Dashboard,NSE_EQ|INE323A01026,48245.0,74.63,72.95,1.67,2026-08-20 10:00,59.35,64.86,-5.52,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 59.35 >= 50
