Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-09-01 14:29:59,NSE:AFFLE,,NSE_EQ|INE00WC01027,1561.5,50.77,55.08,-4.31,2026-09-01 14:00,13.48,18.5,-5.02,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 50.77 > 50 + Hourly RSI 13.48 < 30
2026-09-01 14:29:59,NSE:AEGISLOG,,NSE_EQ|INE208C01025,1211.4,58.26,62.98,-4.72,2026-09-01 14:00,21.3,35.8,-14.5,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 58.26 > 50 + Hourly RSI 21.30 < 30
2026-09-01 14:31:26,AEGISLOG,All Time High,NSE_EQ|INE208C01025,1213.1,58.35,62.98,-4.63,2026-09-01 14:00,21.57,35.8,-14.23,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 58.35 > 50 + Hourly RSI 21.57 < 30
2026-09-01 14:30:34,NSE:IDEA,,NSE_EQ|INE669E01016,14.03,59.03,64.73,-5.7,2026-09-01 14:00,24.86,31.71,-6.85,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 59.03 > 50 + Hourly RSI 24.86 < 30
2026-09-01 14:30:49,NSE:NATIONALUM,,NSE_EQ|INE139A01034,369.4,50.8,58.22,-7.42,2026-09-01 14:00,26.39,37.77,-11.38,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 50.80 > 50 + Hourly RSI 26.39 < 30
2026-09-01 14:30:22,NSE:DATAPATTNS,,NSE_EQ|INE0IX101010,4449.1,57.08,60.82,-3.74,2026-09-01 14:00,27.56,33.8,-6.24,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 57.08 > 50 + Hourly RSI 27.56 < 30
2026-09-01 14:31:22,NSE:ZENTEC,,NSE_EQ|INE251B01027,1746.0,52.42,55.92,-3.5,2026-09-01 14:00,28.0,34.89,-6.89,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 52.42 > 50 + Hourly RSI 28.00 < 30
2026-09-01 14:30:15,NSE:CARTRADE,,NSE_EQ|INE290S01011,2946.3,64.97,67.83,-2.85,2026-09-01 14:00,29.51,35.91,-6.4,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 64.97 > 50 + Hourly RSI 29.51 < 30
2026-09-01 14:31:37,CARTRADE,Volume Shocker,NSE_EQ|INE290S01011,2946.6,64.99,67.83,-2.84,2026-09-01 14:00,29.55,35.91,-6.37,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 64.99 > 50 + Hourly RSI 29.55 < 30
2026-09-01 14:31:21,NSE:WOCKPHARMA,,NSE_EQ|INE049B01025,1845.5,54.4,61.55,-7.15,2026-09-01 14:00,31.05,38.41,-7.35,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.05 is 30-50
2026-09-01 14:30:31,NSE:HINDCOPPER,,NSE_EQ|INE531E01026,519.8,51.73,54.51,-2.79,2026-09-01 14:00,31.06,36.05,-4.99,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.06 is 30-50
2026-09-01 14:30:58,NSE:PARAS,,NSE_EQ|INE045601023,1376.9,64.87,69.18,-4.3,2026-09-01 14:00,31.94,43.43,-11.49,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.94 is 30-50
2026-09-01 14:31:27,PARAS,Volume Shocker,NSE_EQ|INE045601023,1377.7,64.93,69.18,-4.25,2026-09-01 14:00,32.07,43.43,-11.36,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.07 is 30-50
2026-09-01 14:30:49,NSE:MTARTECH,,NSE_EQ|INE864I01014,6820.0,57.72,59.71,-1.99,2026-09-01 14:00,33.05,46.69,-13.64,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 33.05 is 30-50
2026-09-01 14:31:07,NSE:STYL,,NSE_EQ|INE04VU01023,382.9,59.73,64.69,-4.96,2026-09-01 14:00,33.81,36.54,-2.73,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 33.81 is 30-50
2026-09-01 14:30:30,NSE:HFCL,,NSE_EQ|INE548A01028,236.64,72.87,81.07,-8.21,2026-09-01 14:00,34.37,56.57,-22.2,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 34.37 is 30-50
2026-09-01 14:29:56,NSE:AARTIIND,,NSE_EQ|INE769A01020,522.25,60.86,66.26,-5.4,2026-09-01 14:00,34.8,36.4,-1.6,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 34.80 is 30-50
2026-09-01 14:30:53,NSE:NETWEB,,NSE_EQ|INE0NT901020,5150.0,61.36,64.46,-3.1,2026-09-01 14:00,35.09,37.95,-2.86,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.09 is 30-50
2026-09-01 14:30:25,NSE:FINCABLES,,NSE_EQ|INE235A01022,1238.1,62.84,68.16,-5.32,2026-09-01 14:00,35.31,39.55,-4.24,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.31 is 30-50
2026-09-01 14:30:54,NSE:NEULANDLAB,,NSE_EQ|INE794A01010,22915.0,74.3,76.61,-2.3,2026-09-01 14:00,36.01,36.73,-0.72,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.01 is 30-50
2026-09-01 14:31:29,JYOTICNC,Trend Breakout,NSE_EQ|INE980O01024,982.8,63.82,70.38,-6.56,2026-09-01 14:00,36.44,42.3,-5.86,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.44 is 30-50
2026-09-01 14:30:30,NSE:HINDALCO,,NSE_EQ|INE038A01020,1013.0,53.8,57.55,-3.75,2026-09-01 14:00,37.88,39.35,-1.47,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.88 is 30-50
2026-09-01 14:30:58,NSE:PAYTM,,NSE_EQ|INE982J01020,1622.1,72.2,75.05,-2.85,2026-09-01 14:00,38.3,66.73,-28.43,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.30 is 30-50
2026-09-01 14:31:35,PAYTM,All Time High,NSE_EQ|INE982J01020,1623.5,72.33,75.05,-2.72,2026-09-01 14:00,38.54,66.73,-28.19,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.54 is 30-50
2026-09-01 14:30:27,NSE:HAL,,NSE_EQ|INE066F01020,4799.8,58.58,60.84,-2.26,2026-09-01 14:00,39.65,39.95,-0.3,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.65 is 30-50
2026-09-01 14:30:42,NSE:LAURUSLABS,,NSE_EQ|INE947Q01028,1852.5,74.71,83.52,-8.81,2026-09-01 14:00,40.23,54.78,-14.55,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.23 is 30-50
2026-09-01 14:31:48,ASTRAL,Volume Shocker,NSE_EQ|INE006I01046,1508.3,50.58,52.74,-2.17,2026-09-01 14:00,40.34,44.31,-3.97,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.34 is 30-50
2026-09-01 14:31:06,NSE:SOLARINDS,,NSE_EQ|INE343H01029,20000.0,68.65,72.62,-3.97,2026-09-01 14:00,40.44,44.49,-4.05,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.44 is 30-50
2026-09-01 14:30:32,NSE:HINDZINC,,NSE_EQ|INE267A01025,595.75,54.0,58.39,-4.39,2026-09-01 14:00,40.99,40.67,0.32,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.99 is 30-50
2026-09-01 14:29:55,NSE:LGEINDIA,IPO,NSE_EQ|INE324D01010,1673.2,55.59,56.84,-1.25,2026-09-01 14:00,41.39,53.34,-11.94,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.39 is 30-50
2026-09-01 14:31:08,NSE:SYRMA,,NSE_EQ|INE0DYJ01015,1437.5,65.42,68.64,-3.22,2026-09-01 14:00,41.39,44.24,-2.85,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.39 is 30-50
2026-09-01 14:31:07,NSE:SONACOMS,,NSE_EQ|INE073K01018,800.9,73.93,77.51,-3.58,2026-09-01 14:00,41.65,52.71,-11.07,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.65 is 30-50
2026-09-01 14:30:00,NSE:AJANTPHARM,,NSE_EQ|INE031B01049,3506.0,63.9,66.97,-3.07,2026-09-01 14:00,41.77,60.34,-18.57,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 41.77 is 30-50
2026-09-01 14:31:40,MANYAVAR,Volume Shocker,NSE_EQ|INE825V01034,538.65,65.29,67.9,-2.61,2026-09-01 14:00,43.02,50.81,-7.8,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.02 is 30-50
2026-09-01 14:31:39,BALRAMCHIN,All Time High,NSE_EQ|INE119A01028,661.55,64.34,63.63,0.71,2026-09-01 14:00,43.41,53.08,-9.67,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.41 is 30-50
2026-09-01 14:30:09,NSE:BALRAMCHIN,,NSE_EQ|INE119A01028,662.5,64.44,63.63,0.81,2026-09-01 14:00,43.7,53.08,-9.38,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 43.70 is 30-50
2026-09-01 14:30:33,NSE:HONASA,,NSE_EQ|INE0J5401028,473.25,67.66,67.2,0.46,2026-09-01 14:00,44.08,55.67,-11.59,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.08 is 30-50
2026-09-01 14:31:00,NSE:PPLPHARMA,,NSE_EQ|INE0DK501011,212.36,67.63,72.96,-5.33,2026-09-01 14:00,44.08,52.77,-8.69,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.08 is 30-50
2026-09-01 14:31:15,NSE:UNIMECH,,NSE_EQ|INE0U3I01011,1476.9,70.85,73.49,-2.64,2026-09-01 14:00,44.18,48.77,-4.59,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.18 is 30-50
2026-09-01 14:30:40,NSE:JINDALSTEL,,NSE_EQ|INE749A01030,1152.8,53.71,57.38,-3.66,2026-09-01 14:00,44.41,65.38,-20.97,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.41 is 30-50
2026-09-01 14:30:55,NSE:NMDC,,NSE_EQ|INE584A01023,85.35,51.51,54.73,-3.22,2026-09-01 14:00,44.72,63.63,-18.91,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.72 is 30-50
2026-09-01 14:29:57,NSE:ABB,,NSE_EQ|INE117A01022,7397.5,58.04,60.22,-2.18,2026-09-01 14:00,44.75,64.09,-19.34,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 44.75 is 30-50
2026-09-01 14:31:36,MAHABANK,Volume Shocker,NSE_EQ|INE457A01014,82.61,57.53,59.65,-2.13,2026-09-01 14:00,45.15,39.36,5.79,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.15 is 30-50
2026-09-01 14:30:04,NSE:APARINDS,,NSE_EQ|INE372A01015,17433.0,71.8,75.02,-3.22,2026-09-01 14:00,45.51,53.6,-8.09,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.51 is 30-50
2026-09-01 14:30:23,NSE:DYNAMATECH,,NSE_EQ|INE221B01012,11574.0,58.58,57.66,0.93,2026-09-01 14:00,45.96,73.58,-27.62,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 45.96 is 30-50
2026-09-01 14:30:35,NSE:IFCI,,NSE_EQ|INE039A01010,86.8,64.06,67.85,-3.79,2026-09-01 14:00,46.11,58.48,-12.37,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.11 is 30-50
2026-09-01 14:31:31,URBANCO,Volume Shocker,NSE_EQ|INE0CAZ01013,167.0,69.64,71.03,-1.39,2026-09-01 14:00,46.27,42.16,4.11,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.27 is 30-50
2026-09-01 14:30:46,NSE:MCX,,NSE_EQ|INE745G01043,3286.4,67.49,69.59,-2.1,2026-09-01 14:00,46.32,70.27,-23.95,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.32 is 30-50
2026-09-01 14:31:15,NSE:URBANCO,,NSE_EQ|INE0CAZ01013,167.1,69.74,71.03,-1.29,2026-09-01 14:00,46.58,42.16,4.42,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.58 is 30-50
2026-09-01 14:31:02,NSE:RRKABEL,,NSE_EQ|INE777K01022,2866.4,76.24,78.58,-2.34,2026-09-01 14:00,46.71,63.36,-16.65,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.71 is 30-50
2026-09-01 14:31:47,BALKRISIND,Volume Shocker,NSE_EQ|INE787D01026,2319.1,51.76,52.67,-0.91,2026-09-01 14:00,46.87,42.35,4.52,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.87 is 30-50
2026-09-01 14:30:26,NSE:GLAND,,NSE_EQ|INE068V01023,2863.1,71.35,72.7,-1.35,2026-09-01 14:00,46.97,53.84,-6.87,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 46.97 is 30-50
2026-09-01 14:31:49,GLAND,"Volume Shocker, 52 Week High, All Time High, Strong Momentum, Pullback Entry",NSE_EQ|INE068V01023,2863.9,71.39,72.7,-1.31,2026-09-01 14:00,47.19,53.84,-6.65,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.19 is 30-50
2026-09-01 14:30:06,NSE:ASTRAMICRO,,NSE_EQ|INE386C01029,1679.1,61.98,63.99,-2.01,2026-09-01 14:00,47.3,37.51,9.8,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.30 is 30-50
2026-09-01 14:31:03,NSE:SAIL,,NSE_EQ|INE114A01011,192.83,60.95,65.7,-4.75,2026-09-01 14:00,47.54,53.53,-5.99,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.54 is 30-50
2026-09-01 14:31:11,NSE:TBOTEK,,NSE_EQ|INE673O01025,1701.0,67.21,66.37,0.85,2026-09-01 14:00,47.69,60.35,-12.66,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 47.69 is 30-50
2026-09-01 14:30:12,NSE:BHEL,,NSE_EQ|INE257A01026,425.8,64.18,65.91,-1.72,2026-09-01 14:00,48.02,73.18,-25.17,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.02 is 30-50
2026-09-01 14:30:29,NSE:HEXT,,NSE_EQ|INE093A01041,550.2,50.25,51.29,-1.05,2026-09-01 14:00,48.2,53.77,-5.57,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.20 is 30-50
2026-09-01 14:31:10,NSE:TATATECH,,NSE_EQ|INE142M01025,813.7,61.1,64.36,-3.26,2026-09-01 14:00,48.33,63.6,-15.27,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.33 is 30-50
2026-09-01 14:30:03,NSE:ANANDRATHI,,NSE_EQ|INE463V01026,2194.3,74.05,76.39,-2.34,2026-09-01 14:00,48.36,50.75,-2.38,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.36 is 30-50
2026-09-01 14:30:24,NSE:ETERNAL,,NSE_EQ|INE758T01015,325.55,66.88,68.17,-1.29,2026-09-01 14:00,48.55,53.43,-4.88,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 48.55 is 30-50
2026-09-01 14:31:14,NSE:TORNTPHARM,,NSE_EQ|INE685A01028,4951.0,62.06,66.07,-4.0,2026-09-01 14:00,49.02,63.69,-14.67,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 49.02 is 30-50
2026-09-01 14:30:16,NSE:CGPOWER,,NSE_EQ|INE067A01029,885.35,56.77,57.4,-0.63,2026-09-01 14:00,49.44,70.5,-21.06,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 49.44 is 30-50
2026-09-01 14:30:57,NSE:OFSS,,NSE_EQ|INE881D01027,12042.0,67.58,69.45,-1.87,2026-09-01 14:00,49.61,74.06,-24.45,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 49.61 is 30-50
2026-09-01 14:30:56,NSE:NYKAA,,NSE_EQ|INE388Y01029,338.55,73.07,72.2,0.87,2026-09-01 14:00,50.63,71.83,-21.2,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 50.63 >= 50
2026-09-01 14:30:22,NSE:DIVISLAB,,NSE_EQ|INE361B01024,9119.0,83.99,87.74,-3.75,2026-09-01 14:00,50.66,78.69,-28.03,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 50.66 >= 50
2026-09-01 14:30:44,NSE:LTTS,,NSE_EQ|INE010V01017,3581.3,51.56,51.12,0.43,2026-09-01 14:00,50.91,60.94,-10.04,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 50.91 >= 50
2026-09-01 14:30:47,NSE:MIDHANI,,NSE_EQ|INE099Z01011,418.0,55.44,55.37,0.06,2026-09-01 14:00,51.93,43.22,8.7,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 51.93 >= 50
2026-09-01 14:31:45,NAZARA,"Volume Shocker, All Time High",NSE_EQ|INE418L01047,367.4,71.99,75.79,-3.8,2026-09-01 14:00,52.81,61.64,-8.82,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 52.81 >= 50
2026-09-01 14:30:50,NSE:NAUKRI,,NSE_EQ|INE663F01032,1353.0,70.7,70.85,-0.15,2026-09-01 14:00,53.06,34.66,18.4,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 53.06 >= 50
2026-09-01 14:30:52,NSE:NAZARA,,NSE_EQ|INE418L01047,368.0,72.29,75.79,-3.5,2026-09-01 14:00,53.82,61.64,-7.82,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 53.82 >= 50
2026-09-01 14:31:24,E2E,,NSE_EQ|INE255Z01027,619.95,71.95,71.73,0.22,2026-09-01 14:00,54.38,53.99,0.39,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 54.38 >= 50
2026-09-01 14:31:17,NSE:VIJAYA,,NSE_EQ|INE043W01024,1491.4,67.43,65.33,2.11,2026-09-01 14:00,54.63,72.31,-17.67,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 54.63 >= 50
2026-09-01 14:30:11,NSE:BEML,,NSE_EQ|INE258A01024,1959.5,59.39,61.27,-1.88,2026-09-01 14:00,54.73,46.87,7.86,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 54.73 >= 50
2026-09-01 14:30:12,NSE:BHARATFORG,,NSE_EQ|INE465A01025,2057.6,56.71,55.59,1.12,2026-09-01 14:00,55.23,73.35,-18.12,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 55.23 >= 50
2026-09-01 14:30:18,NSE:COFORGE,,NSE_EQ|INE591G01025,1966.3,70.35,73.94,-3.6,2026-09-01 14:00,55.64,65.29,-9.65,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 55.64 >= 50
2026-09-01 14:30:59,NSE:PERSISTENT,,NSE_EQ|INE262H01021,5767.5,59.62,62.4,-2.77,2026-09-01 14:00,56.25,40.46,15.79,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 56.25 >= 50
2026-09-01 14:31:23,NSE:ZYDUSLIFE,,NSE_EQ|INE010B01027,1171.6,65.82,69.57,-3.75,2026-09-01 14:00,56.66,50.13,6.53,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 56.66 >= 50
2026-09-01 14:31:43,MASTEK,Volume Shocker,NSE_EQ|INE759A01021,1805.9,52.11,57.05,-4.93,2026-09-01 14:00,57.34,49.58,7.76,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.34 >= 50
2026-09-01 14:30:43,NSE:LTM,,NSE_EQ|INE214T01019,4616.4,54.02,55.57,-1.56,2026-09-01 14:00,57.5,46.97,10.53,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.50 >= 50
2026-09-01 14:29:58,NSE:ACMESOLAR,,NSE_EQ|INE622W01025,401.3,69.0,67.65,1.35,2026-09-01 14:00,57.63,67.57,-9.94,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 57.63 >= 50
2026-09-01 14:31:01,NSE:RKFORGE,,NSE_EQ|INE399G01023,750.2,73.75,74.02,-0.27,2026-09-01 14:00,58.2,52.63,5.56,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.20 >= 50
2026-09-01 14:30:08,NSE:AUROPHARMA,,NSE_EQ|INE406A01037,1676.9,70.64,68.59,2.05,2026-09-01 14:00,58.48,78.74,-20.26,NO,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.48 >= 50
2026-09-01 14:30:05,NSE:APLAPOLLO,,NSE_EQ|INE702C01027,2236.0,67.3,69.71,-2.42,2026-09-01 14:00,58.5,54.59,3.9,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 58.50 >= 50
2026-09-01 14:31:38,JINDALSAW,"Volume Shocker, Watch for Entry",NSE_EQ|INE324A01032,310.25,71.04,70.72,0.32,2026-09-01 14:00,59.38,58.65,0.73,YES,,,,,,,15m logic removed,WAIT,⏳ WAIT,Hourly RSI 59.38 >= 50
