Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-09-02 13:45:34,NSE:RRKABEL,,NSE_EQ|INE777K01022,2637.6,64.87,78.58,-13.71,2026-09-02 13:00,23.54,46.3,-22.75,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 64.87 > 50 + Hourly RSI 23.54 < 30
2026-09-02 13:45:17,NSE:HFCL,,NSE_EQ|INE548A01028,232.01,70.63,81.07,-10.44,2026-09-02 13:00,26.21,32.35,-6.14,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 70.63 > 50 + Hourly RSI 26.21 < 30
2026-09-02 13:44:54,NSE:AARTIIND,,NSE_EQ|INE769A01020,506.95,56.94,66.26,-9.32,2026-09-02 13:00,29.6,45.15,-15.55,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 56.94 > 50 + Hourly RSI 29.60 < 30
2026-09-02 13:46:00,CARTRADE,Volume Shocker,NSE_EQ|INE290S01011,2916.5,63.8,67.83,-4.02,2026-09-02 13:00,29.77,36.04,-6.27,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 63.80 > 50 + Hourly RSI 29.77 < 30
2026-09-02 13:45:00,NSE:APARINDS,,NSE_EQ|INE372A01015,16930.0,67.85,75.02,-7.18,2026-09-02 13:00,30.0,42.8,-12.8,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 67.85 > 50 + Hourly RSI 30.00 < 30
2026-09-02 13:45:15,NSE:FINCABLES,,NSE_EQ|INE235A01022,1192.2,59.29,68.16,-8.87,2026-09-02 13:00,30.11,43.87,-13.76,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 30.11 is 30-50
2026-09-02 13:45:38,NSE:SONACOMS,,NSE_EQ|INE073K01018,775.4,68.22,77.51,-9.29,2026-09-02 13:00,31.28,49.62,-18.34,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.28 is 30-50
2026-09-02 13:45:51,JYOTICNC,Trend Breakout,NSE_EQ|INE980O01024,964.95,62.0,70.39,-8.39,2026-09-02 13:00,31.61,41.58,-9.97,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.61 is 30-50
2026-09-02 13:44:53,NSE:LGEINDIA,IPO,NSE_EQ|INE324D01010,1649.1,54.02,56.84,-2.83,2026-09-02 13:00,32.71,36.35,-3.64,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.71 is 30-50
2026-09-02 13:45:58,PAYTM,All Time High,NSE_EQ|INE982J01020,1609.1,70.98,75.05,-4.07,2026-09-02 13:00,34.76,40.62,-5.86,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 34.76 is 30-50
