Scan Time,Symbol,Tag,Instrument Key,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-25 15:16:14,NSE:SONATSOFTW,,NSE_EQ|INE269A01021,298.3,50.75,52.15,-1.4,2026-08-25 15:00,27.86,43.59,-15.73,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 50.75 > 50 + Hourly RSI 27.86 < 30
2026-08-25 15:16:05,NSE:RKFORGE,,NSE_EQ|INE399G01023,720.0,68.84,72.78,-3.95,2026-08-25 15:00,28.18,32.17,-3.99,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 68.84 > 50 + Hourly RSI 28.18 < 30
2026-08-25 15:15:31,NSE:HINDCOPPER,,NSE_EQ|INE531E01026,531.8,54.17,63.57,-9.39,2026-08-25 15:00,29.55,50.25,-20.7,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 54.17 > 50 + Hourly RSI 29.55 < 30
2026-08-25 15:15:13,NSE:CAPLIPOINT,,NSE_EQ|INE475E01026,2473.6,62.26,68.16,-5.9,2026-08-25 15:00,30.02,35.58,-5.56,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 30.02 is 30-50
2026-08-25 15:16:17,NSE:TATATECH,,NSE_EQ|INE142M01025,798.35,59.84,63.16,-3.32,2026-08-25 15:00,30.07,30.84,-0.77,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 30.07 is 30-50
2026-08-25 15:15:02,NSE:ANANTRAJ,,NSE_EQ|INE242C01024,613.2,58.41,60.65,-2.25,2026-08-25 15:00,30.93,33.87,-2.94,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 30.93 is 30-50
2026-08-25 15:15:19,NSE:DATAPATTNS,,NSE_EQ|INE0IX101010,4530.1,58.89,65.47,-6.58,2026-08-25 15:00,31.44,47.66,-16.22,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 31.44 is 30-50
2026-08-25 15:15:42,NSE:KIRLOSENG,,NSE_EQ|INE146L01010,2030.0,55.93,59.01,-3.08,2026-08-25 15:00,32.01,41.49,-9.48,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.01 is 30-50
2026-08-25 15:16:06,NSE:RRKABEL,,NSE_EQ|INE777K01022,2795.4,72.72,79.4,-6.68,2026-08-25 15:00,32.03,46.11,-14.08,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.03 is 30-50
2026-08-25 15:15:49,NSE:MOTHERSON,,NSE_EQ|INE775A01035,165.4,69.82,74.55,-4.73,2026-08-25 15:00,32.16,50.68,-18.52,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 32.16 is 30-50
2026-08-25 15:15:48,NSE:MIDHANI,,NSE_EQ|INE099Z01011,414.75,54.55,57.17,-2.62,2026-08-25 15:00,33.51,36.77,-3.26,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 33.51 is 30-50
2026-08-25 15:14:58,NSE:AJANTPHARM,,NSE_EQ|INE031B01049,3557.8,67.02,72.2,-5.18,2026-08-25 15:00,33.95,38.03,-4.08,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 33.95 is 30-50
2026-08-25 15:15:08,NSE:BALRAMCHIN,,NSE_EQ|INE119A01028,666.0,65.66,80.13,-14.48,2026-08-25 15:00,35.04,40.1,-5.06,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.04 is 30-50
2026-08-25 15:16:02,NSE:PPLPHARMA,,NSE_EQ|INE0DK501011,207.56,66.32,71.3,-4.98,2026-08-25 15:00,35.38,49.74,-14.36,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.38 is 30-50
2026-08-25 15:16:26,AEGISLOG,All Time High,NSE_EQ|INE208C01025,1318.7,64.81,71.89,-7.08,2026-08-25 15:00,35.51,41.52,-6.01,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.51 is 30-50
2026-08-25 15:14:56,NSE:AEGISLOG,,NSE_EQ|INE208C01025,1319.9,64.89,71.89,-7.01,2026-08-25 15:00,35.79,41.52,-5.73,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 35.79 is 30-50
2026-08-25 15:15:27,NSE:HAL,,NSE_EQ|INE066F01020,4890.0,61.88,66.2,-4.32,2026-08-25 15:00,36.21,38.44,-2.23,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 36.21 is 30-50
2026-08-25 15:16:09,NSE:SAREGAMA,,NSE_EQ|INE979A01025,504.05,65.08,65.94,-0.87,2026-08-25 15:00,37.22,46.53,-9.31,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.22 is 30-50
2026-08-25 15:15:59,NSE:PARAS,,NSE_EQ|INE045601023,1444.0,69.47,73.5,-4.03,2026-08-25 15:00,37.62,60.12,-22.51,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.62 is 30-50
2026-08-25 15:16:27,PARAS,Volume Shocker,NSE_EQ|INE045601023,1444.0,69.47,73.5,-4.03,2026-08-25 15:00,37.62,60.12,-22.51,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.62 is 30-50
2026-08-25 15:15:54,NSE:NETWEB,,NSE_EQ|INE0NT901020,5266.9,63.5,69.72,-6.23,2026-08-25 15:00,37.8,51.47,-13.67,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.80 is 30-50
2026-08-25 15:16:25,NSE:ZENTEC,,NSE_EQ|INE251B01027,1876.4,58.68,61.36,-2.69,2026-08-25 15:00,37.98,46.35,-8.37,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 37.98 is 30-50
2026-08-25 15:16:13,NSE:SONACOMS,,NSE_EQ|INE073K01018,805.0,75.12,78.16,-3.05,2026-08-25 15:00,38.19,46.24,-8.04,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.19 is 30-50
2026-08-25 15:15:26,NSE:GRANULES,,NSE_EQ|INE101D01020,846.1,63.93,66.39,-2.45,2026-08-25 15:00,38.59,52.35,-13.76,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.59 is 30-50
2026-08-25 15:15:55,NSE:NEULANDLAB,,NSE_EQ|INE794A01010,22960.0,74.79,77.34,-2.56,2026-08-25 15:00,38.59,35.14,3.46,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.59 is 30-50
2026-08-25 15:15:11,NSE:BHARATFORG,,NSE_EQ|INE465A01025,2038.4,55.63,57.33,-1.7,2026-08-25 15:00,38.77,40.12,-1.35,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 38.77 is 30-50
2026-08-25 15:16:19,NSE:UNIMECH,,NSE_EQ|INE0U3I01011,1474.0,71.41,73.07,-1.66,2026-08-25 15:00,39.22,47.11,-7.89,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 39.22 is 30-50
2026-08-25 15:15:23,NSE:FINCABLES,,NSE_EQ|INE235A01022,1257.1,66.2,66.51,-0.31,2026-08-25 15:00,40.42,52.36,-11.94,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.42 is 30-50
2026-08-25 15:15:06,NSE:ATHERENERG,,NSE_EQ|INE0LEZ01016,1439.7,73.83,75.96,-2.12,2026-08-25 15:00,40.5,47.69,-7.19,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.50 is 30-50
2026-08-25 15:16:30,ATHERENERG,Other,NSE_EQ|INE0LEZ01016,1440.1,73.87,75.96,-2.08,2026-08-25 15:00,40.66,47.69,-7.03,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Hourly RSI 40.66 is 30-50
